"Subject","Activity","TrainingLabel","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
16,"LAYING",5.00460829493088,0.279639310829493,-0.0145841373665438,-0.100219932073733,0.57142185056682,-0.0547679449447005,0.256801370811982,0.075110312046083,0.0117590736763548,-0.00586685145559908,-0.0290716388672811,-0.079620105640553,0.0876466641345622,-0.0993905676820277,-0.0408136258087558,-0.0568806918423963,-0.964765579585253,-0.964765579585253,-0.988378342304147,-0.95753177078341,-0.992072044239631,-0.985697261059908,-0.964983846774194,-0.968155161612903,-0.119992505260369,0.01286515721447,0.102863827200922,-0.990221891336405,-0.982962147281106,-0.984352987327189,0.181987497536406,-0.0186243929636866,0.0226409310640553,-0.975780687004608,-0.975833085898618,-0.976889071152074,-0.0386601857218894,-0.189870404470968,0.101035397132304,-0.966041586129032,0.0706258723331797,-0.986023328571429,0.339617505522581,-0.966970860092166,-0.0701508659198157,-0.989798043271889,0.179192705575161,-0.983397963824885,-0.951974601843318,-0.952959831336405,-0.976738769815668,-0.971902251336406,-0.95787583724424,-0.990132054239631,-0.983085205207373,-0.986476797142857,-0.976993276682028,-0.970166602304147,-0.97612170875576,-0.987482532764977,-0.990820923824885,-0.991890248894009,-0.952323598156682,-0.952323598156682,-0.986125480414747,-0.954145983410138,-0.989161435714286,-0.982691523225806,-0.94871737202765,-0.948635230552995,-0.990932606820277,-0.984554923502304,-0.987192417465438,-0.977668019907834,-0.96744043875576,-0.978114934009217,-0.952838528009217,-0.985159637788018,-0.954233396912442,-0.988822601935484
16,"WALKING",1,0.276023564509804,-0.0204286929452941,-0.108804049803922,0.925981326078431,-0.0668246472745098,-0.217351194313725,0.0770223771764706,0.00968444678235294,0.00360803282352941,-0.0151721912792157,-0.0695955689607843,0.0818650735686274,-0.110917348282353,-0.0433876843176471,-0.0532986670705882,-0.258766694117647,-0.258766694117647,-0.363144483529412,-0.485931932745098,-0.671541834117647,-0.394790433529412,-0.321500667843137,-0.244363048235294,-0.350681958176471,-0.0270392028607843,0.0309811083103922,-0.44140618254902,-0.454270822156863,-0.422332394117647,-0.330912145882353,-0.396511933696078,-0.453928997882353,-0.59574648627451,-0.619731930392157,-0.432885310980392,-0.184031594529412,-0.0870475841176471,-0.285078729888235,-0.410463241960784,0.175600477686275,-0.378278490588235,0.0921999142870588,-0.669228540784314,0.179727428509804,-0.72068229,0.1076755658,-0.404692523921569,-0.314569762352941,-0.159799790235294,-0.982469595490196,-0.973784841960784,-0.961387254313726,-0.396223738431373,-0.425563858627451,-0.44025821745098,-0.654171847058823,-0.612593634117647,-0.365489530588235,-0.675889722745098,-0.712237752941177,-0.571264779411765,-0.47180926745098,-0.47180926745098,-0.403386563921569,-0.665078404313725,-0.722808438431373,-0.409070488039216,-0.354370678627451,-0.180501317941176,-0.402884115098039,-0.433612657843137,-0.45663628254902,-0.673741136862745,-0.61194087745098,-0.403219791372549,-0.592150985098039,-0.441447754509804,-0.721137001568627,-0.745726853921569
16,"WALKING_DOWNSTAIRS",3,0.295586802191489,-0.0183898583787234,-0.119873705148936,0.917818427021277,-0.0584832676382979,-0.225382496382979,0.0907857064255319,-0.0148114530276596,-0.029312256293617,-0.0225373369978723,-0.068264792706383,0.0835380057,-0.103904044543617,-0.0567686629753191,-0.0612136932929787,0.191079793587447,0.191079793587447,-0.165908810808511,-0.309820427234043,-0.590896636382979,0.0368263528276596,-0.134598352726809,-0.04769426376,-0.447958436170213,-0.00264587983404255,0.0352940709170213,-0.155444882765957,-0.289957855489362,-0.241974080021277,-0.368978400468085,-0.417064208808511,-0.376637686702128,-0.420844008625532,-0.479512983617021,-0.375000625531915,-0.282624940382979,0.0791059230361702,-0.121321578170213,0.114032088546809,0.0201391853085106,-0.0745659082223404,-0.0148414437446808,-0.488253939574468,0.041547289106383,-0.58966315,0.102927876712766,0.207251997929787,-0.146993837655319,0.0114353944787234,-0.957785118085106,-0.955487793617021,-0.910588943191489,-0.101186926595745,-0.261684752425532,-0.303381582831915,-0.45418847106383,-0.528329304680851,-0.444636334893617,-0.623676024255319,-0.583421784680851,-0.540633469361702,0.119183740638298,0.119183740638298,-0.0783498875595745,-0.422315316808511,-0.595822214468085,0.266115492098298,-0.208680587882979,-0.0379716239787234,-0.125682818093191,-0.281507406948936,-0.36402669587234,-0.470373498510638,-0.565214032765957,-0.521100818723404,-0.0534137179170213,-0.0919623368021277,-0.479939845914894,-0.633479804680851
16,"WALKING_UPSTAIRS",2,0.255986102627451,-0.0143654945011765,-0.124074517745098,0.826874282745098,-0.0805926025490196,-0.379059698039216,0.0762526677,0.0173729333352941,0.0380533591627451,0.0718408878078431,-0.0486136789705882,-0.00779288021764706,-0.140908293613922,-0.0296211298558824,-0.035416300054902,-0.233990331568627,-0.233990331568627,-0.48321905,-0.308260568039216,-0.737705162156863,-0.474984014705882,-0.268063812745098,-0.335853041176471,-0.438031145882353,-0.223644983547059,-0.301508248862745,-0.546088862941176,-0.468605205294118,-0.565220840588235,-0.332237727509804,-0.535799234509804,-0.519560112156863,-0.53239971627451,-0.642018064117647,-0.492427493529412,-0.380643599411765,-0.311988459980392,-0.419784041764706,-0.370649738235294,-0.0937396805764706,-0.475597717843137,0.0673443714078431,-0.630546675490196,-0.279231071313725,-0.787833632352941,0.13453789232549,-0.397083831568627,-0.163732745078431,-0.129283825721569,-0.948413552745098,-0.933657461176471,-0.907649558823529,-0.521089140196078,-0.425625937254902,-0.593411129607843,-0.508087166666667,-0.58638289372549,-0.365025170078431,-0.707264168627451,-0.77471906627451,-0.717101021960784,-0.334795080196078,-0.334795080196078,-0.493067129607843,-0.518189646470588,-0.797293228431373,-0.369636140980392,-0.166324239117647,-0.094561233145098,-0.538073090196078,-0.417127012352941,-0.620123586470588,-0.509896031372549,-0.559600598431373,-0.387309489901961,-0.418924256078431,-0.51993124,-0.532486721568627,-0.825314327058824
17,"LAYING",5.03286384976526,0.275045777446009,-0.0162451562896714,-0.110615467882958,0.548821770704225,0.124460686605634,0.125857226176056,0.0756564646460094,0.00645081129460094,-0.00199289291046948,-0.0304817709066854,-0.0798151357399061,0.0952347499276995,-0.0994269530328638,-0.0392320623428169,-0.055521817713615,-0.967962239014085,-0.967962239014085,-0.988686470093897,-0.969060207746479,-0.991762582253521,-0.986318765023474,-0.966388314507042,-0.973670225821596,-0.0417421562915493,0.0756605462342723,0.122473232303756,-0.989301991877934,-0.983872042723005,-0.986281426103286,0.226683803538967,0.0630100583567136,0.0697827635830047,-0.980098642816901,-0.983217727276995,-0.98138820230047,0.0016594371558216,-0.0991418032375587,0.103114845282958,-0.972121529812207,0.0649716400126761,-0.987050901267606,0.395704300212207,-0.978921918075117,-0.0633254911755399,-0.990149820516432,0.303935548547418,-0.986081671220657,-0.958483691173709,-0.963378418873239,-0.978857646995305,-0.96829783230047,-0.961395130516432,-0.989234043380282,-0.984021337793427,-0.988209032535211,-0.982029862488263,-0.980878283004695,-0.98067315286385,-0.988238026807512,-0.990563664835681,-0.991413595727699,-0.963239060751174,-0.963239060751174,-0.987276564460094,-0.970880150422535,-0.98955081741784,-0.986028397089202,-0.95655418342723,-0.960146359953052,-0.990140198075117,-0.985430315446009,-0.98872836915493,-0.982740900751174,-0.979767353004695,-0.982206500892019,-0.963647778497653,-0.986455128075117,-0.970749924084507,-0.989214193755868
17,"WALKING",1,0.272341855245902,-0.0184875403339344,-0.109792122032787,0.92811236852459,-0.179927382704918,-0.190265949622951,0.0773188580032787,0.0130098548360656,0.0243753334442623,-0.00922265519180328,-0.0839773343770492,0.0757132656704918,-0.109959237927869,-0.0379251328622951,-0.0513807166754098,-0.151151487704918,-0.151151487704918,-0.301093269180328,-0.335009836885246,-0.517167440655738,-0.360991674918033,-0.0650267622126229,-0.382832802295082,-0.414940955557377,0.00857138068540984,-0.0933328732232787,-0.423446094590164,-0.194232721737705,-0.523427055737705,-0.43680842295082,-0.40049341595082,-0.446731876721311,-0.40771670852459,-0.490166286557377,-0.398809217540984,-0.102582658990164,-0.0761681172065574,-0.163270727868852,-0.429380043442623,0.174349227754098,-0.335938891803279,0.0274103270236066,-0.518618058688525,0.351564688770492,-0.582711859672131,0.152044228696721,-0.31950017295082,-0.0175797885542623,-0.265824489180328,-0.980983351639344,-0.968613202622951,-0.956903248196721,-0.355492635409836,-0.0935385034,-0.534303311639344,-0.47981351295082,-0.454932903934426,-0.386044435409836,-0.431296148196721,-0.560203489016393,-0.524422887377049,-0.461837866885246,-0.461837866885246,-0.275672786229508,-0.522494763606557,-0.53970849147541,-0.304806274098361,-0.0556137930852459,-0.262391594918033,-0.343866129016393,-0.0470379377672131,-0.543872996229508,-0.504849290819672,-0.439238787704918,-0.438768699508197,-0.565162507704918,-0.211231860180328,-0.615320077704918,-0.520385479180328
17,"WALKING_DOWNSTAIRS",3,0.29391828326087,-0.0167359404347826,-0.0892432745173913,0.928817578043478,-0.151077057652174,-0.160962985956522,0.118250858006522,-0.0113826178208696,-0.00939838078195652,0.0677728390673913,-0.123517195928261,0.0162878745776087,-0.1077700285,-0.0381702367441304,-0.0582518846641304,0.148951103536087,0.148951103536087,-0.221631694184783,-0.232641763307609,-0.540325787826087,-0.0226239171245652,-0.130272514565217,-0.3180818605,-0.514562240434783,-0.155801013828261,-0.113333185608696,-0.215092049054348,-0.351268404347826,-0.498668458043478,-0.508557029565217,-0.559085845869565,-0.452939005217391,-0.316412962967391,-0.451126869347826,-0.403380386086957,-0.279498021580435,-0.0744451681576087,-0.154726798605435,0.0580680522108696,-0.0553633752984783,-0.188680399771739,-0.0445946372391304,-0.40943875826087,-0.0258920214847826,-0.57734888,0.163045288093478,0.187719760269565,-0.0607892037384783,-0.231064156615217,-0.950026242173913,-0.946576675652174,-0.901097766521739,-0.103436471413043,-0.304063534173913,-0.536331570652174,-0.370436868891304,-0.459281989565217,-0.468462984347826,-0.526801825217391,-0.572144734130435,-0.542770646521739,0.0914076757326087,0.0914076757326087,-0.206576683876087,-0.352687281086957,-0.592319490869565,0.258941676302174,-0.0860527358695652,-0.245413541641304,-0.0718767032673913,-0.298931144913043,-0.573043711086957,-0.393194731747826,-0.469390428043478,-0.540949520217391,-0.0618876767130435,-0.236538515947826,-0.428868687826087,-0.643399203913044
17,"WALKING_UPSTAIRS",2,0.252604768583333,-0.0228645614308333,-0.121290442104167,0.853530565833333,-0.284153753333333,-0.298171464166667,0.07680441704375,0.03083565139375,0.00759533846458334,-0.0304250571395833,-0.0548455941370417,0.0560931358145833,-0.142655397660417,-0.0414496328508333,-0.0223482086545833,-0.0128062276916667,-0.0128062276916667,-0.357233897916667,-0.235191249091667,-0.637367490625,-0.1397522212625,-0.1175197356,-0.3999234945625,-0.5292345090625,-0.15669437456875,-0.258321394134167,-0.360272225833333,-0.37705192875,-0.633017707916667,-0.576044001875,-0.474055998333333,-0.552822976041667,-0.416223018291667,-0.521435415208333,-0.324273713333333,-0.230933831489583,-0.210551597316667,-0.349178571291667,-0.150305643291667,-0.184408514979167,-0.360299853125,-0.0890136151333333,-0.504066956875,-0.103520890333333,-0.669008763541667,0.0865541719604167,-0.062952754100625,-0.0131721014395833,-0.230220954239583,-0.949460372291667,-0.91597346625,-0.930159843541667,-0.292665827083333,-0.349791873229167,-0.657430836041667,-0.496562732729167,-0.493044125208333,-0.234402350714583,-0.606044344375,-0.676722847708333,-0.610586202291667,-0.1028777303875,-0.1028777303875,-0.390912450416667,-0.440837260125,-0.68231162875,-0.0355381172854167,-0.0252781736083333,-0.2048157105,-0.287219038291667,-0.365114263583333,-0.680325770833333,-0.5244683916875,-0.481154119791667,-0.2778914704375,-0.217393170604167,-0.437383107916667,-0.496444579791667,-0.7241557425
18,"LAYING",5.04102564102564,0.276855571282051,-0.0157872611641026,-0.109210756512821,0.54714539574359,0.201438815153846,0.230964659446154,0.0756063869948718,0.00985037568541026,-0.000269641873316923,-0.0280807772138462,-0.0753787465707692,0.0876167974974359,-0.0981015146051282,-0.0399434001615385,-0.0549900703964103,-0.980458612871795,-0.980458612871795,-0.987891960461538,-0.973194079435897,-0.991964326923077,-0.989466065384615,-0.973601516,-0.982162366615385,-0.0116664496690923,0.121859306852308,0.151606273327692,-0.989193833179487,-0.98123924,-0.987924616769231,0.196854802462564,-0.0385376026870256,0.0699364125461538,-0.981228294615385,-0.985747409128205,-0.980415421179487,-0.0419984090423077,-0.161508676029231,0.0569217531358974,-0.982461633692308,0.218957540698462,-0.987758496717949,0.400556581082564,-0.980490456820513,-0.0120505920333333,-0.991650056410256,0.239949856646154,-0.990202949897436,-0.970921406051282,-0.975057709179487,-0.990352562307692,-0.986377564410256,-0.98168638425641,-0.988904372051282,-0.981253687282051,-0.989686549487179,-0.981142696153846,-0.983531169948718,-0.979460962820513,-0.990248051641026,-0.991848552820513,-0.990271545128205,-0.979733186615385,-0.979733186615385,-0.988689266102564,-0.973025072769231,-0.991586729128205,-0.990585625846154,-0.97064081451282,-0.972628483025641,-0.989584238871795,-0.982678796717949,-0.990018567897436,-0.981379307076923,-0.98237315548718,-0.981040471384615,-0.980678853538462,-0.988815203641026,-0.973036703435897,-0.99176854825641
18,"WALKING",1,0.273887758571429,-0.0178023631866071,-0.104218315464286,0.92386524875,-0.254317085892857,-0.0609313415892857,0.0767524278392857,0.0282745481892857,0.010685091,-0.0399399716026786,-0.0613727362975,0.0944718394625,-0.0966435295642857,-0.0433771125875,-0.0502631568175,-0.287908078035714,-0.287908078035714,-0.379269262142857,-0.500471147857143,-0.636485896964286,-0.37147515625,-0.24360627125,-0.48977105125,-0.362107081928571,0.0639302961089286,0.00488361554716071,-0.414797154464286,-0.361908549464286,-0.601147246785714,-0.34877438,-0.337293285178571,-0.206330044373214,-0.609673434464286,-0.570898150714286,-0.538152344821429,0.0182394601107143,-0.281459547160179,-0.2355977771125,-0.424386734107143,0.131646853132143,-0.41403775125,0.0893293589464286,-0.620331394285714,0.17563858115,-0.710596311071429,0.269967615048214,-0.37600552125,-0.227005874892857,-0.428348061071429,-0.983010882678571,-0.975311658928571,-0.97248384875,-0.368056913928571,-0.320158763392857,-0.633325860714286,-0.7044397775,-0.496431539642857,-0.511417204821429,-0.578133968392857,-0.694925789464286,-0.663259579285714,-0.460346465357143,-0.460346465357143,-0.42541866125,-0.60851009125,-0.726591779107143,-0.378068199285714,-0.267273644642857,-0.439861578035714,-0.375992795357143,-0.320264113035714,-0.664327149285714,-0.734901390178571,-0.460890661785714,-0.54840977125,-0.565563056964286,-0.444453486071429,-0.668908146607143,-0.769408385535714
18,"WALKING_DOWNSTAIRS",3,0.288439468909091,-0.0168666920221818,-0.1033908092,0.932277478363636,-0.225809125454545,-0.0493636733454545,0.0809044045254545,-0.000757069449090909,-0.01417699182,-0.0576548655654545,-0.0636214336761818,0.0987471683127273,-0.0836566573181818,-0.0509120258890909,-0.0570591813909091,-0.293531973636364,-0.293531973636364,-0.466516044,-0.381022814727273,-0.701663073636364,-0.350086793272727,-0.309049613818182,-0.505824358,-0.435841503272727,-0.14009430376,-0.0976588500545455,-0.412728286727273,-0.465982666363636,-0.622135895090909,-0.334193776218182,-0.430209134836364,-0.313077962145455,-0.489232274509091,-0.641527595090909,-0.447030699454545,-0.300670600338182,-0.235263359818182,-0.211649515774545,-0.241973534781818,-0.0768405979909091,-0.3833987134,0.00593003606623636,-0.604735414363636,-0.159221075909091,-0.744236045090909,0.0717609181272727,-0.302634565090909,-0.254214045818182,-0.418610127454545,-0.960404874545455,-0.932962218181818,-0.921661749636364,-0.387223932363636,-0.447033872545455,-0.651246664909091,-0.502473033509091,-0.617230786,-0.483658260727273,-0.676716181636364,-0.752608622181818,-0.605655411090909,-0.229934247036364,-0.229934247036364,-0.3825173332,-0.507995478327273,-0.744159518909091,-0.285535871636364,-0.273798158,-0.418258649818182,-0.416050500909091,-0.464546054727273,-0.678751080363636,-0.513947089545455,-0.607757979272727,-0.543996110545454,-0.344299434181818,-0.386565072363636,-0.533844932145455,-0.763430801654545
18,"WALKING_UPSTAIRS",2,0.265401201896552,-0.0222060684378914,-0.112655891327586,0.883330258448276,-0.316619946206897,-0.106112549189655,0.0812402028517241,0.0211654691775862,0.0093589662862069,-0.0470683915017241,-0.0526133819862069,0.0906736478431034,-0.0899953036658621,-0.0527472610827586,-0.0692536211396552,-0.279146312758621,-0.279146312758621,-0.601463948275862,-0.3691086,-0.781652689310345,-0.465097261896552,-0.363450742586207,-0.522728377068965,-0.517596843103448,-0.249448649272414,-0.406885286189655,-0.589410590172414,-0.579650286034483,-0.736149274137931,-0.442089377068966,-0.466043113965517,-0.512443088275862,-0.59232371,-0.649817266551724,-0.504364096896552,-0.304205040627586,-0.502729412913793,-0.322333066448276,-0.436561064482759,-0.218615528237931,-0.574481396551724,-0.0290342554637931,-0.654029089310345,-0.338125776827586,-0.826193160862069,0.0772586583160345,-0.380168286724138,-0.211155120224138,-0.31437339137931,-0.961738807068966,-0.942056881206897,-0.907839723965517,-0.563202134655172,-0.56794063862069,-0.760829911206897,-0.593841504137931,-0.507297003103448,-0.433922212068966,-0.76068902862069,-0.828872171206897,-0.718951757931034,-0.37184157,-0.37184157,-0.579330320344828,-0.528058134137931,-0.835525127931035,-0.350639840862069,-0.190550638155172,-0.269571390465517,-0.575331252413793,-0.585531432931034,-0.784728430344828,-0.60071129637931,-0.443429836896552,-0.466022431206897,-0.436218933448276,-0.587926077068965,-0.533044636034483,-0.860910992241379
19,"LAYING",5.04366812227074,0.274787982270742,-0.0164663343781659,-0.108913446004367,0.239789888340611,0.306503090611354,0.446794814729258,0.0760597035323144,0.0115978815156769,0.000605391034475982,-0.0261358948101502,-0.0712391608165939,0.0929021004263319,-0.0984163965537118,-0.0404991424547162,-0.0572463431948908,-0.963091566200873,-0.963091566200873,-0.984760182925764,-0.946074118427948,-0.986798340480349,-0.980119543406114,-0.962610193755459,-0.973927438689956,-0.178752355890044,0.0920913602799127,0.113638124126114,-0.985027201877729,-0.974685849213974,-0.984731153624454,0.141742681148035,-0.0349967918713537,0.0574530202246594,-0.968208581921397,-0.971783138209607,-0.969301056026201,-0.00624949955947598,-0.275009311842358,-0.0645119317558952,-0.968013668471616,0.0444643079675808,-0.981145612052402,0.254849197622707,-0.962936618733624,-0.111872870110917,-0.984275908864629,0.0683437320489083,-0.976568721703057,-0.956847816855895,-0.964010838995633,-0.972937144366812,-0.976604236637555,-0.970208475851528,-0.985079528209607,-0.974767418296943,-0.987089270655022,-0.971163048558952,-0.964286889956332,-0.966800998296943,-0.979733385152838,-0.986631049650655,-0.985315982969432,-0.959342028689956,-0.959342028689956,-0.981468242663755,-0.948456676593886,-0.982926329344978,-0.975536100524018,-0.95620995860262,-0.961083546157205,-0.986532299912664,-0.976812107729258,-0.988099376069869,-0.972562374847162,-0.960756813449782,-0.969120713842795,-0.96053359650655,-0.980715198515284,-0.948639089650655,-0.982193442358079
19,"WALKING",1,0.273931172307692,-0.0191773587903846,-0.122736673192308,0.935222559230769,-0.2233381,-0.0898428797307692,0.0822246284461538,0.0144113482019523,-0.0327528722288462,-0.0274970979894231,-0.0751569333730769,0.0798106981923077,-0.0832353261384615,-0.0307128442115385,-0.0603091962115385,0.0648173438653846,0.0648173438653846,0.109450990201923,0.100045071430769,-0.164699977592308,-0.0299815666923077,0.169258575663077,-0.104423357596154,-0.176447542226923,0.05707673046,0.351860011634615,0.0336380997853846,0.0107318703980769,-0.129367902596154,-0.214787048403846,-0.388095890192308,-0.0054044236,0.228142361865385,-0.0973549846596154,-0.01050470716,-0.0936162175923077,-0.0765832364115385,-0.0330194535942308,0.0322272296217308,0.307394950576923,0.0730179928688462,0.124998092238462,-0.0952460452365385,0.174359231311538,-0.262442822846154,0.250382686807692,-0.0489049407963462,0.181801561185577,-0.13947794235,-0.9698614625,-0.958651200384615,-0.929187930961539,0.110306729315577,0.0809271194038462,-0.179390497475,-0.0264357957923077,-0.114406108840577,-0.104202986482692,0.0801186523134615,-0.291594827626923,-0.213494065344231,-0.0993927171359615,-0.0993927171359615,0.0356558788076923,-0.0218463165461538,-0.271487480103846,-0.0578820787019231,0.112615077990385,-0.233872331063462,0.0908366492173077,0.0854010732076923,-0.227829841936346,-0.108388809533846,-0.133010285461538,-0.220271190807692,-0.324793406057692,-0.0222869586038462,-0.141598402309615,-0.336148733
19,"WALKING_DOWNSTAIRS",3,0.262688053871795,-0.0145942275069487,-0.133695240660974,0.881940855128205,-0.215018042307692,-0.126146868942821,0.0730930306923077,-0.0386872111282051,-0.00955202497435897,-0.205775427307692,0.0274707556666667,0.163962510807692,-0.0337429578461538,-0.0394612603358974,-0.0545565563487179,0.644604325128205,0.644604325128205,0.434490400974359,0.418004608615385,0.0875816618205128,0.537012022051282,0.494457802230769,0.110659220744872,-0.323137202076923,0.0126113511538462,0.293956386538462,0.474317256051282,0.276716853307692,0.0595905768717949,-0.240575873128205,-0.387547819487179,-0.116947001820513,0.474962448333333,0.147083143564103,0.210673073192308,-0.147027421297436,0.101341293433333,0.195664853055641,0.586637550769231,0.226461674461538,0.538404846128205,0.174679438294872,0.203979764835897,0.163417975410256,-0.0229045295641026,0.185185491589744,0.626917070512821,0.514816445641026,0.049322451025641,-0.899726139487179,-0.917880864102564,-0.899363131794872,0.544273037307692,0.355306716915385,-0.0200111148717949,0.267657219333333,0.0483147743589744,-0.0314083457948718,0.179148649684615,-0.0146299196923077,0.116646170221282,0.413472376589744,0.413472376589744,0.450612065720513,0.237821231894872,-0.0438985022538462,0.658506543333333,0.427928785230769,-0.0783635041538461,0.476803887476923,0.349771285415897,-0.0983930104846154,0.196613286661538,-0.028489571974359,-0.215892226769231,0.0828630624102564,0.316346415348718,0.0320366671179487,-0.143254547512821
19,"WALKING_UPSTAIRS",2,0.242118808925,-0.0303986615775,-0.151054607725,0.8294283725,-0.3871007085,-0.2210087627,0.08315450836225,0.056818586275,0.0316681980575,0.0388537087875,-0.134514320575,-0.000233248224999999,-0.1018063044,-0.0346288461475,-0.0533545875525,0.01738119347275,0.01738119347275,-0.114189605875,-0.06161577145,-0.372790526575,-0.15687949467775,0.111818164225,-0.2196444734075,-0.344101732195,0.01976741622,0.0488512923725,-0.2053226461925,-0.073928372175,-0.3806571232,-0.273942744225,-0.364347950525,-0.187567271425,-0.194485509535,-0.2254218170275,-0.06612935167,0.0111728554515,-0.191499705925,-0.15202952495,-0.07962876322,0.1670048042575,-0.187391317015,0.296851347275,-0.28884026785,0.0750700310425,-0.4771839145,0.260346441375,-0.1287420952375,0.176349922525,-0.1904685504575,-0.916495992,-0.9010448505,-0.83693567475,-0.1742790558,-0.0128865483575,-0.4442822275,-0.4068000325,-0.17263322355,-0.110117174875,-0.23937641116,-0.49212221875,-0.3754149830025,-0.177666828025,-0.177666828025,-0.284060693125,-0.26440144275,-0.50740029025,-0.11993477534,0.13255758081125,-0.2399806950525,-0.2172651781,-0.0131695876025,-0.50771620575,-0.4775147465,-0.149925160355,-0.207498123525,-0.368253499,-0.43467125,-0.3771327525,-0.58828966075
20,"LAYING",5.00966183574879,0.265396855120773,-0.0158103863983092,-0.104214740510145,0.460911015222222,0.199608011859903,0.230236672720145,0.0800569091835749,0.00639253087951691,-0.00267161962552174,-0.0277319292985024,-0.0767416535768599,0.0884110046560386,-0.099283183294686,-0.0409646172874396,-0.0531652936376812,-0.944671227101449,-0.944671227101449,-0.972900023285024,-0.926717928357488,-0.971869608019324,-0.969323906280193,-0.935322761111111,-0.950845882463768,-0.115557499978261,0.0304535863942029,0.0900875032342995,-0.974837983140097,-0.960651384251208,-0.96916734178744,0.116516718361932,-0.144177873184879,-0.0447536156033816,-0.94273823294686,-0.948386434057971,-0.944016669613527,-0.150874058785507,-0.25308246633913,-0.126314917227053,-0.939797087487923,0.0470475387482609,-0.963159797922705,0.157378497455072,-0.93271440173913,-0.15965682748599,-0.961353138502415,0.0610266935244444,-0.970640916231884,-0.923902100386473,-0.937755165410628,-0.965673911449275,-0.966593953381643,-0.951534367661836,-0.974846091304348,-0.960456921594203,-0.973101942995169,-0.94740844884058,-0.944505628695652,-0.940970408164251,-0.961645878695652,-0.968990767149758,-0.971060257439614,-0.928776671545894,-0.928776671545894,-0.963022528599034,-0.913651921062802,-0.959857101256039,-0.971431311690821,-0.922820262463768,-0.935451697874396,-0.977217897584541,-0.963249118550725,-0.975731670917874,-0.949640106425121,-0.942945239903382,-0.945560412898551,-0.933779547603865,-0.96198894647343,-0.917092746280193,-0.960519279323672
